Docset,File,URL,Python,Term_Total,MSAuthor,Author,Manager,MSDate,MSService,MSTopic,H1,Title,Description
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-samples-managed-disks.md,https://docs.microsoft.com/python/azure/python-sdk-azure-samples-managed-disks,22,22,liwong,lisawong19,douge,6/15/2017,Azure,article,"Managed Disks
",Managed Disks,"Create, resizing, and updating a managed disk."
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-samples-monitor-vms.md,https://docs.microsoft.com/python/azure/python-sdk-azure-samples-monitor-vms,1,1,,,,,,,,,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-sql-database-samples.md,https://docs.microsoft.com/python/azure/python-sdk-azure-sql-database-samples,9,9,liwong,lisawong19,douge,06/05/2017,multiple,article,"Azure management libraries for Python samples for SQL Database
",Azure management libraries for Python SQL Database samples,Get sample code for creating and updating Azure SQL databases using the Azure Management libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-virtual-machine-samples.md,https://docs.microsoft.com/python/azure/python-sdk-azure-virtual-machine-samples,12,12,liwong,lisawong19,douge,06/02/2017,multiple,article,"Azure management libraries for Python samples for virtual machines
",Azure management libraries for Python virtual machine samples,Get sample code for creating and updating Azure virtual machines using the Azure management libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-conceptual\python-sdk-azure-web-apps-samples.md,https://docs.microsoft.com/python/azure/python-sdk-azure-web-apps-samples,8,8,liwong,lisawong19,douge,06/05/2017,multiple,article,"Azure management libraries for Python samples for web apps
",Azure management libraries for Python web app samples,Get sample code for creating and updating Azure web apps hosted in App Service using the Azure management libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\activedirectory.md,https://docs.microsoft.com/python/azure/activedirectory,12,12,liwong,lisawong19,douge,08/07/2017,,reference,"Azure Active Directory libraries for Python
",Azure Active Directory libraries for Python,Reference documentation for the python client library Azure Active Directory
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\authorization.md,https://docs.microsoft.com/python/azure/authorization,13,13,liwong,lisawong19,routlaw,02/21/2018,multiple,article,"Azure Authorization libraries for python
",Azure Authorization libraries for python,Reference for Azure Authorization libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\azure.mgmt.resource.md,https://docs.microsoft.com/python/azure/azure.mgmt.resource,14,14,liwong,lisawong19,douge,06/19/2017,resources,article,"Azure Resources libraries for Python 
",Azure Resources libraries for Python,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\batch.md,https://docs.microsoft.com/python/azure/batch,9,9,liwong,lisawong19,douge,07/31/2017,batch,article,"Azure Batch libraries for python
",Azure Batch libraries for Python,Reference documentation for the Python Batch libraries
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\billing.md,https://docs.microsoft.com/python/azure/billing,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Billing libraries for python
",Azure Billing libraries for python,Reference for Azure Billing libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\cdn.md,https://docs.microsoft.com/python/azure/cdn,7,7,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure CDN libraries for python
",Azure CDN libraries for python,Reference for Azure CDN libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\cognitive-services.md,https://docs.microsoft.com/python/azure/cognitive-services,42,42,routlaw,rloutlaw,angerobe,04/04/2018,multiple,article,"Azure Cognitive Services modules for Python
",Azure Cognitive Services modules for Python,Reference for Azure Cognitive Services modules for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\commerce.md,https://docs.microsoft.com/python/azure/commerce,14,14,liwong,lisawong19,routlaw,02/21/2018,multiple,article,"Azure Commerce libraries for python
",Azure Commerce libraries for python,Reference for Azure Commerce libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\consumption.md,https://docs.microsoft.com/python/azure/consumption,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Consumption libraries for python
",Azure Consumption libraries for python,Reference for Azure Consumption libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\container-registry.md,https://docs.microsoft.com/python/azure/container-registry,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Container Registry libraries for python
",Azure Container Registry libraries for python,Reference for Azure Container Registry libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\containerinstance.md,https://docs.microsoft.com/python/azure/containerinstance,53,53,marsma,mmacy,jeconnoc,06/04/2018,container-instances,article,"Azure Container Instances libraries for Python
",Azure Container Instances libraries for Python,Reference for Azure Container Instances libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\cosmosdb.md,https://docs.microsoft.com/python/azure/cosmosdb,18,18,liwong,lisawong19,douge,03/20/2018,cosmosdb,article,"Azure Cosmos DB libraries for Python
",Azure Cosmos DB libraries for Python,Reference documentation for the Python client libraries for Azure Cosmos DB
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\data-lake-analytics.md,https://docs.microsoft.com/python/azure/data-lake-analytics,8,8,liwong,lisawong19,douge,08/04/2017,multiple,article,"Azure Data Lake Analytics libraries for python
",Azure Data Lake Analytics libraries for python,Reference for Azure Data Lake Analytics libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\data-lake-store.md,https://docs.microsoft.com/python/azure/data-lake-store,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Data Lake Store libraries for python
",Azure Data Lake Store libraries for python,Reference for Azure Data Lake Store libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\datafactory.md,https://docs.microsoft.com/python/azure/datafactory,8,8,routlaw,rloutlaw,angerobe,05/10/2018,multiple,article,"Azure Data Factory libraries for Python
",Azure Data Factory libraries for Python,Reference for  Azure Data Factory libraries for Python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\devtest-labs.md,https://docs.microsoft.com/python/azure/devtest-labs,12,12,liwong,lisawong19,routlaw,02/21/2018,multiple,article,"Azure DevTest Labs libraries for python
",Azure DevTest Labs libraries for python,Reference for Azure DevTest Labs libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\dns.md,https://docs.microsoft.com/python/azure/dns,13,13,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure DNS libraries for python
",Azure DNS libraries for python,Reference for Azure DNS libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\event-grid.md,https://docs.microsoft.com/python/azure/event-grid,8,8,liwong,lisawong19,routlaw,08/21/2017,event-grid,article,"Event Grid libraries for Python
",Azure Event Grid libraries for Python,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\event-hub.md,https://docs.microsoft.com/python/azure/event-hub,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Event Hubs libraries for python
",Azure Event Hubs libraries for python,Reference for Azure Event Hubs libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\hdinsight.md,https://docs.microsoft.com/python/azure/hdinsight,36,36,tyfox,tylerfox,,09/18/2018,hdinsight,reference,"HDInsight Python Management SDK Preview
",Azure HDInsight Python SDK Preview,Reference for Azure HDInsight Python SDK. The HDInsight Python SDK provides classes and methods that allow you to manage your HDInsight clusters.
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\iot.md,https://docs.microsoft.com/python/azure/iot,12,12,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure IoT Hub libraries for python
",Azure IoT Hub libraries for python,Reference for Azure IoT Hub libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\key-vault.md,https://docs.microsoft.com/python/azure/key-vault,14,14,liwong,lisawong19,douge,07/18/2017,keyvault,article,"Azure Key Vault libraries for Python
",Azure Key Vault libraries for Python,Reference documentation for the Python client libraries for Azure Key Vault
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\logic-apps.md,https://docs.microsoft.com/python/azure/logic-apps,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Logic Apps libraries for python
",Azure Logic Apps libraries for python,Reference for Azure Logic Apps libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\media-services.md,https://docs.microsoft.com/python/azure/media-services,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Media Services libraries for python
",Azure Media Services libraries for python,Reference for Azure Media Services libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\monitoring.md,https://docs.microsoft.com/python/azure/monitoring,12,12,liwong,lisawong19,douge,07/19/2017,multiple,article,"Azure Monitoring libraries for python
",Azure Monitoring libraries for python,Reference for Azure Monitoring libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\network.md,https://docs.microsoft.com/python/azure/network,11,11,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Network libraries for python
",Azure Network libraries for python,Reference for Azure Network libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\notification-hubs.md,https://docs.microsoft.com/python/azure/notification-hubs,12,12,liwong,lisawong19,routlaw,02/22/2018,multiple,article,"Azure Notification Hubs libraries for python
",Azure Notification Hubs libraries for python,Reference for Azure Notification Hubs libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\other.md,https://docs.microsoft.com/python/azure/other,5,5,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Other libraries for python
",Azure Other libraries for python,Reference for Azure Other libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\postgresql-mysql.md,https://docs.microsoft.com/python/azure/postgresql-mysql,23,23,liwong,lisawong19,douge,07/19/2017,,article,"Azure MySQL/PostgreSQL libraries for Python
",Azure MySQL/PostgreSQL libraries for Python,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\postgresql.md,https://docs.microsoft.com/python/azure/postgresql,1,1,,,,,,,,,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\power-bi.md,https://docs.microsoft.com/python/azure/power-bi,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure PowerBI libraries for python
",Azure PowerBI libraries for python,Reference for Azure PowerBI libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\recovery-services-backup.md,https://docs.microsoft.com/python/azure/recovery-services-backup,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Recovery Services Backup libraries for python
",Azure Recovery Services Backup libraries for python,Reference for Azure Recovery Services Backup libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\redis.md,https://docs.microsoft.com/python/azure/redis,7,7,sttramer,sptramer,douge,06/26/2017,redis,article,"Azure Redis Cache libraries for Python
",Azure Redis libraries for Python,Reference documentation for the Python client libraries for Redis
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\resources.md,https://docs.microsoft.com/python/azure/resources,9,9,liwong,lisawong19,routlaw,08/11/2017,multiple,article,"Azure Resources libraries for python
",Azure Resources libraries for python,Reference for Azure Resources libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\scheduler.md,https://docs.microsoft.com/python/azure/scheduler,12,12,liwong,lisawong19,mbaldwin,02/21/2018,multiple,article,"Azure Scheduler libraries for python
",Azure Scheduler libraries for python,Reference for Azure Scheduler libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\search.md,https://docs.microsoft.com/python/azure/search,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Search libraries for python
",Azure Search libraries for python,Reference for Azure Search libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\servicebus.md,https://docs.microsoft.com/python/azure/servicebus,48,48,antisch,annatisch,mayurid,01/15/2019,service-bus,article,"Service Bus libraries for Python
",Service Bus libraries for Python,Reference documentation for the Python client and management libraries for Service Bus
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\sql.md,https://docs.microsoft.com/python/azure/sql,13,13,liwong,lisawong19,routlaw,01/09/2018,sql-database,reference,"Azure SQL Database libraries for Python
",Azure SQL Database libraries for Python,Connect to Azure SQL database using the ODBC driver and pyodbc or manage Azure SQL instances with the management API.
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\storage.md,https://docs.microsoft.com/python/azure/storage,17,17,liwong,lisawong19,douge,06/12/2017,storage,article,"Azure Storage libraries for Python
",Azure Storage libraries for Python,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\traffic-manager.md,https://docs.microsoft.com/python/azure/traffic-manager,6,6,sttramer,sptramer,douge,07/10/2017,multiple,article,"Azure Traffic Manager libraries for python
",Azure Traffic Manager libraries for python,Reference for Azure Traffic Manager libraries for python
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\virtualmachines.md,https://docs.microsoft.com/python/azure/virtualmachines,13,13,liwong,lisawong19,douge,06/09/2017,compute,article,"Azure virtual machine libraries
",Azure Virtual Machine libraries for Python,
MicrosoftDocs/azure-docs-sdk-python,d:\g\azure-docs-sdk-python\docs-ref-services\webapps.md,https://docs.microsoft.com/python/azure/webapps,14,14,liwong,lisawong19,douge,06/12/2017,appservice,article,"Azure Web Apps libraries for Python
",Azure Web Apps libraries for Python,
MicrosoftDocs/visualstudio-docs-pr,d:\g\visualstudio-docs-pr\docs\ai\create-project-existing.md,https://docs.microsoft.com/visualstudio/ai/create-project-existing,8,8,liwong,lisawong19,routlaw,11/13/2017,,conceptual,"Create an AI project from existing code
",Create an AI project from existing code,
MicrosoftDocs/visualstudio-docs-pr,d:\g\visualstudio-docs-pr\docs\ai\create-project-gallery.md,https://docs.microsoft.com/visualstudio/ai/create-project-gallery,2,2,liwong,lisawong19,routlaw,11/13/2017,,"""conceptual""","Create an AI project from the Azure Machine Learning Gallery in Visual Studio
",Create a project,create project using sample from azure machine learning gallery
